DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0034192,17beta-Trenbolone,10161-33-8,MEHHPFQKXOUFFV-OWSLCNJRSA-N,"17beta-Hydroxyestra-4,9,11-trien-3-one",[H][C@@]12CC[C@H](O)[C@@]1(C)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H],"InChI=1S/C18H22O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h8-10,15-17,20H,2-7H2,1H3/t15-,16+,17+,18+/m1/s1",C18H22O2,270.372,270.161980,104,513,63,,1,231/1070,22.0,1070
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6040111,Ethyl butyrate,105-54-4,OBNCKNCVKJNDBV-UHFFFAOYSA-N,Ethyl butanoate,CCCC(=O)OCC,"InChI=1S/C6H12O2/c1-3-5-6(7)8-4-2/h3-5H2,1-2H3",C6H12O2,116.16,116.083730,179,48,116,70,1,15/853,2.0,853
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020449,Dichlorvos,62-73-7,OEBRKCOSUFCWJD-UHFFFAOYSA-N,"2,2-Dichloroethenyl dimethyl phosphate",COP(=O)(OC)OC=C(Cl)Cl,"InChI=1S/C4H7Cl2O4P/c1-8-11(7,9-2)10-3-4(5)6/h3H,1-2H3",C4H7Cl2O4P,220.97,219.945901,271,1106,147,40,1,58/1008,6.0,1008
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3047265,CP-471358,NOCAS_47265,VHHGUBHZBLPTKL-UHFFFAOYSA-N,N-[4-(4-Fluorophenoxy)benzene-1-sulfonyl]-N-[1-(hydroxycarbamoyl)cyclopentyl]-beta-alanine,ONC(=O)C1(CCCC1)N(CCC(O)=O)S(=O)(=O)C1=CC=C(OC2=CC=C(F)C=C2)C=C1,"InChI=1S/C21H23FN2O7S/c22-15-3-5-16(6-4-15)31-17-7-9-18(10-8-17)32(29,30)24(14-11-19(25)26)21(20(27)23-28)12-1-2-13-21/h3-10,28H,1-2,11-14H2,(H,23,27)(H,25,26)",C21H23FN2O7S,466.48,466.121000,36,1,17,,2,20/906,2.0,906
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9020164,Pentaerythritol dibromide,3296-90-0,CHUGKEQJSLOLHL-UHFFFAOYSA-N,"2,2-Bis(bromomethyl)propane-1,3-diol",OCC(CO)(CBr)CBr,"InChI=1S/C5H10Br2O2/c6-1-5(2-7,3-8)4-9/h8-9H,1-4H2",C5H10Br2O2,261.941,259.904756,163,21,107,,1,23/899,3.0,899
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9020374,"p,p'-DDE",72-55-9,UCNVFOCBFJOQAL-UHFFFAOYSA-N,"1,1'-(2,2-Dichloroethene-1,1-diyl)bis(4-chlorobenzene)",ClC(Cl)=C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,InChI=1S/C14H8Cl4/c15-11-5-1-9(2-6-11)13(14(17)18)10-3-7-12(16)8-4-10/h1-8H,C14H8Cl4,318.02,315.938011,213,1895,138,33,1,261/1079,24.0,1079
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50366724,IWP-2,686770-61-6,WRKPZSMRWPJJDH-UHFFFAOYSA-N,"N-(6-Methyl-1,3-benzothiazol-2-yl)-2-[(4-oxo-3-phenyl-3,4,6,7-tetrahydrothieno[3,2-d]pyrimidin-2-yl)sulfanyl]acetamide",CC1=CC2=C(C=C1)N=C(NC(=O)CSC1=NC3=C(SCC3)C(=O)N1C1=CC=CC=C1)S2,"InChI=1S/C22H18N4O2S3/c1-13-7-8-15-17(11-13)31-21(23-15)25-18(27)12-30-22-24-16-9-10-29-19(16)20(28)26(22)14-5-3-2-4-6-14/h2-8,11H,9-10,12H2,1H3,(H,23,25,27)",C22H18N4O2S3,466.59,466.059189,9,,92,,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047351,SSR 240612,464930-42-5,GLHHFOSVBQQNAW-GDYXXZBVSA-N,"Nalpha-{(3R)-3-(2H-1,3-Benzodioxol-5-yl)-3-[(6-methoxynaphthalene-2-sulfonyl)amino]propanoyl}-4-{[(2R,6S)-2,6-dimethylpiperidin-1-yl]methyl}-N-methyl-N-propan-2-yl-D-phenylalaninamide--hydrogen chlori
de (1/1)",Cl.COC1=CC2=CC=C(C=C2C=C1)S(=O)(=O)N[C@H](CC(=O)N[C@H](CC1=CC=C(CN2[C@@H](C)CCC[C@H]2C)C=C1)C(=O)N(C)C(C)C)C1=CC2=C(OCO2)C=C1,"InChI=1S/C42H52N4O7S.ClH/c1-27(2)45(5)42(48)38(20-30-10-12-31(13-11-30)25-46-28(3)8-7-9-29(46)4)43-41(47)24-37(34-16-19-39-40(23-34)53-26-52-39)44-54(49,50)36-18-15-32-21-35(51-6)17-14-33(32)22-36;/h10-19,21-23,27-29,37-38,44H,7-9,20,24-26H2,1-6H3,(H,43,47);1H/t28-,29+,37-,38-;/m1./s1",C42H53ClN4O7S,793.42,792.332349,38,24,28,,1,380/942,40.0,942
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4046022,Chlordiazepoxide,58-25-3,ANTSCNMPPGJYLG-UHFFFAOYSA-N,"7-Chloro-N-methyl-4-oxo-5-phenyl-3H-1,4lambda~5~-benzodiazepin-2-amine",CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=N(=O)C1,"InChI=1S/C16H14ClN3O/c1-18-15-10-20(21)16(11-5-3-2-4-6-11)13-9-12(17)7-8-14(13)19-15/h2-9H,10H2,1H3,(H,18,19)",C16H14ClN3O,299.76,299.082540,128,4113,,1,1,7/79,9.0,79
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70183677,Narciclasine,29477-83-6,LZAZURSABQIKGB-AEKGRLRDSA-N,"(2S,3R,4S,4aR)-2,3,4,7-Tetrahydroxy-3,4,4a,5-tetrahydro-9H-[1,3]dioxolo[4,5-j]phenanthridin-6(2H)-one",[H][C@@]12NC(=O)C3=C(O)C4=C(OCO4)C=C3C1=C[C@H](O)[C@@H](O)[C@H]2O,"InChI=1S/C14H13NO7/c16-6-1-5-4-2-7-13(22-3-21-7)11(18)8(4)14(20)15-9(5)12(19)10(6)17/h1-2,6,9-10,12,16-19H,3H2,(H,15,20)/t6-,9+,10+,12-/m0/s1",C14H13NO7,307.258,307.069202,36,39,73,,1,19/41,46.0,41
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9020740,1-(p-Chlorobenzoyl)-5-methoxy-2-methyl-Indole-3-acetic acid,53-86-1,CGIGDMFJXJATDK-UHFFFAOYSA-N,[1-(4-Chlorobenzoyl)-5-methoxy-2-methyl-1H-indol-3-yl]acetic acid,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O,"InChI=1S/C19H16ClNO4/c1-11-15(10-18(22)23)16-9-14(25-2)7-8-17(16)21(11)19(24)12-3-5-13(20)6-4-12/h3-9H,10H2,1-2H3,(H,22,23)",C19H16ClNO4,357.79,357.076786,181,27285,377,2,1,50/941,5.0,941
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9031800,Nocodazole,31430-18-9,KYRVNWMVYQXFEU-UHFFFAOYSA-N,Methyl [5-(thiophene-2-carbonyl)-1H-benzimidazol-2-yl]carbamate,COC(=O)NC1=NC2=C(N1)C=CC(=C2)C(=O)C1=CC=CS1,"InChI=1S/C14H11N3O3S/c1-20-14(19)17-13-15-9-5-4-8(7-10(9)16-13)12(18)11-3-2-6-21-11/h2-7H,1H3,(H2,15,16,17,19)",C14H11N3O3S,301.32,301.052112,79,2723,279,,1,61/235,26.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4022529,Methylparaben,99-76-3,LXCFILQKKLGQFO-UHFFFAOYSA-N,Methyl 4-hydroxybenzoate,COC(=O)C1=CC=C(O)C=C1,"InChI=1S/C8H8O3/c1-11-8(10)6-2-4-7(9)5-3-6/h2-5,9H,1H3",C8H8O3,152.149,152.047344,285,335,234,648,1,28/908,3.0,908
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021147,Phenylhydrazine,100-63-0,HKOOXMFOFWEVGF-UHFFFAOYSA-N,Phenylhydrazine,NNC1=CC=CC=C1,"InChI=1S/C6H8N2/c7-8-6-4-2-1-3-5-6/h1-5,8H,7H2",C6H8N2,108.144,108.068748,144,871,150,5,1,36/400,9.0,400
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4040137,Ketamine hydrochloride,1867-66-9,VCMGMSHEPQENPE-UHFFFAOYSA-N,2-(2-Chlorophenyl)-2-(methylamino)cyclohexan-1-one--hydrogen chloride (1/1),Cl.CNC1(CCCCC1=O)C1=C(Cl)C=CC=C1,"InChI=1/C13H16ClNO.ClH/c1-15-13(9-5-4-8-12(13)16)10-6-2-3-7-11(10)14;/h2-3,6-7,15H,4-5,8-9H2,1H3;1H",C13H17Cl2NO,274.19,273.068720,58,10263,68,8,1,4/41,10.0,41
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020090,Aniline,62-53-3,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,Aniline,NC1=CC=CC=C1,"InChI=1S/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2",C6H7N,93.129,93.057849,291,1932,341,113,1,1/235,0.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8047347,SR271425,155990-20-8,GWLFIMOOGVXSMZ-UHFFFAOYSA-N,N-[(1-{[2-(Diethylamino)ethyl]amino}-7-methoxy-9-oxo-9H-thioxanthen-4-yl)methyl]formamide,CCN(CC)CCNC1=C2C(=O)C3=C(SC2=C(CNC=O)C=C1)C=CC(OC)=C3,"InChI=1S/C22H27N3O3S/c1-4-25(5-2)11-10-24-18-8-6-15(13-23-14-26)22-20(18)21(27)17-12-16(28-3)7-9-19(17)29-22/h6-9,12,14,24H,4-5,10-11,13H2,1-3H3,(H,23,26)",C22H27N3O3S,413.54,413.177313,44,7,24,,2,410/1009,41.0,1009
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9020247,"1-Naphthalenol, 1-(N-methylcarbamate)",63-25-2,CVXBEEMKQHEXEN-UHFFFAOYSA-N,Naphthalen-1-yl methylcarbamate,CNC(=O)OC1=C2C=CC=CC2=CC=C1,"InChI=1S/C12H11NO2/c1-13-12(14)15-11-8-4-6-9-5-2-3-7-10(9)11/h2-8H,1H3,(H,13,14)",C12H11NO2,201.225,201.078979,280,1135,153,82,1,134/1096,12.0,1096
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020845,Methyl methanesulfonate,66-27-3,MBABOKRGFJTBAE-UHFFFAOYSA-N,Methyl methanesulfonate,COS(C)(=O)=O,"InChI=1S/C2H6O3S/c1-5-6(2,3)4/h1-2H3",C2H6O3S,110.13,110.003765,146,2283,157,3,1,9/870,1.0,870
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4032532,Carfentrazone-ethyl,128639-02-1,MLKCGVHIFJBRCD-UHFFFAOYSA-N,"Ethyl 2-chloro-3-{2-chloro-5-[4-(difluoromethyl)-3-methyl-5-oxo-4,5-dihydro-1H-1,2,4-triazol-1-yl]-4-fluorophenyl}propanoate",CCOC(=O)C(Cl)CC1=C(Cl)C=C(F)C(=C1)N1N=C(C)N(C(F)F)C1=O,"InChI=1/C15H14Cl2F3N3O3/c1-3-26-13(24)10(17)4-8-5-12(11(18)6-9(8)16)23-15(25)22(14(19)20)7(2)21-23/h5-6,10,14H,3-4H2,1-2H3",C15H14Cl2F3N3O3,412.19,411.036431,143,9,62,,1,82/968,8.0,968
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9022524,Thalidomide,50-35-1,UEJJHQNACJXSKW-UHFFFAOYSA-N,"2-(2,6-Dioxopiperidin-3-yl)-1H-isoindole-1,3(2H)-dione",O=C1N(C2CCC(=O)NC2=O)C(=O)C2=CC=CC=C12,"InChI=1/C13H10N2O4/c16-10-6-5-9(11(17)14-10)15-12(18)7-3-1-2-4-8(7)13(15)19/h1-4,9H,5-6H2,(H,14,16,17)",C13H10N2O4,258.233,258.064057,139,7486,313,,1,6/922,1.0,922
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021100,Parathion,56-38-2,LCCNCVORNKJIRZ-UHFFFAOYSA-N,"O,O-Diethyl O-(4-nitrophenyl) phosphorothioate",CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+]([O-])=O,"InChI=1S/C10H14NO5PS/c1-3-14-17(18,15-4-2)16-10-7-5-9(6-8-10)11(12)13/h5-8H,3-4H2,1-2H3",C10H14NO5PS,291.26,291.033031,242,2213,88,8,1,141/1082,13.0,1082
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047307,PD-0333941,501027-49-2,OMSPUVWUIHNYCS-UHFFFAOYSA-N,"3-{4-[2-(5-Methyl-2-phenyl-1,3-oxazol-4-yl)ethoxy]-1H-indol-1-yl}propanoic acid",CC1=C(CCOC2=CC=CC3=C2C=CN3CCC(O)=O)N=C(O1)C1=CC=CC=C1,"InChI=1S/C23H22N2O4/c1-16-19(24-23(29-16)17-6-3-2-4-7-17)12-15-28-21-9-5-8-20-18(21)10-13-25(20)14-11-22(26)27/h2-10,13H,11-12,14-15H2,1H3,(H,26,27)",C23H22N2O4,390.439,390.157957,41,,13,,1,169/925,18.0,925
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020505,Dimethylaminoethanol,108-01-0,UEEJHVSXFDXPFK-UHFFFAOYSA-N,2-(Dimethylamino)ethan-1-ol,CN(C)CCO,"InChI=1S/C4H11NO/c1-5(2)3-4-6/h6H,3-4H2,1-2H3",C4H11NO,89.138,89.084064,207,372,183,415,1,12/896,1.0,896
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5022514,"3,3',4,4'-Tetrachlorobiphenyl",32598-13-3,UQMGJOKDKOLIDP-UHFFFAOYSA-N,"3,3',4,4'-Tetrachloro-1,1'-biphenyl",ClC1=C(Cl)C=C(C=C1)C1=CC(Cl)=C(Cl)C=C1,InChI=1S/C12H6Cl4/c13-9-3-1-7(5-11(9)15)8-2-4-10(14)12(16)6-8/h1-6H,C12H6Cl4,291.98,289.922361,120,308,68,3,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4025791,2-Nitrotoluene,88-72-2,PLAZTCDQAHEYBI-UHFFFAOYSA-N,1-Methyl-2-nitrobenzene,CC1=CC=CC=C1[N+]([O-])=O,"InChI=1S/C7H7NO2/c1-6-4-2-3-5-7(6)8(9)10/h2-5H,1H3",C7H7NO2,137.138,137.047678,193,55,137,3,1,7/842,1.0,842
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8035001,10-Undecenoic acid,112-38-9,FRPZMMHWLSIFAZ-UHFFFAOYSA-N,Undec-10-enoic acid,OC(=O)CCCCCCCCC=C,"InChI=1S/C11H20O2/c1-2-3-4-5-6-7-8-9-10-11(12)13/h2H,1,3-10H2,(H,12,13)",C11H20O2,184.279,184.146330,184,23,166,3,1,28/894,3.0,894
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5049239,DL-Glutamic acid monohydrate,19285-83-7,OZDAOHVKBFBBMZ-UHFFFAOYSA-N,Glutamic acid--water (1/1),O.NC(CCC(O)=O)C(O)=O,"InChI=1S/C5H9NO4.H2O/c6-3(5(9)10)1-2-4(7)8;/h3H,1-2,6H2,(H,7,8)(H,9,10);1H2",C5H11NO5,165.145,165.063722,16,,76,,2,4/235,2.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021066,Nitrous oxide,10024-97-2,GQPLMRYTRLFLPF-UHFFFAOYSA-N,Oxo-1lambda~5~-diazyne,[O-][N+]#N,InChI=1S/N2O/c1-2-3,N2O,44.013,44.001063,132,12804,61,68,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2024242,Paclobutrazol,76738-62-0,RMOGWMIKYWRTKW-KGLIPLIRSA-N,"rel-(2R,3R)-1-(4-Chlorophenyl)-4,4-dimethyl-2-(1H-1,2,4-triazol-1-yl)pentan-3-ol",CC(C)(C)[C@@H](O)[C@@H](CC1=CC=C(Cl)C=C1)N1C=NC=N1,"InChI=1/C15H20ClN3O/c1-15(2,3)14(20)13(19-10-17-9-18-19)8-11-4-6-12(16)7-5-11/h4-7,9-10,13-14,20H,8H2,1-3H3/t13-,14+/s2",C15H20ClN3O,293.8,293.129490,144,139,48,7,1,128/1016,13.0,1016
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7025895,"N-Phenyl-1,4-benzenediamine",101-54-2,ATGUVEKSASEFFO-UHFFFAOYSA-N,"N~1~-Phenylbenzene-1,4-diamine",NC1=CC=C(NC2=CC=CC=C2)C=C1,"InChI=1S/C12H12N2/c13-10-6-8-12(9-7-10)14-11-4-2-1-3-5-11/h1-9,14H,13H2",C12H12N2,184.242,184.100048,140,23,133,1,1,242/965,25.0,965
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9020114,Auramine hydrochloride,2465-27-2,KSCQDDRPFHTIRL-UHFFFAOYSA-N,"4,4'-Carbonimidoylbis(N,N-dimethylaniline)--hydrogen chloride (1/1)",Cl.CN(C)C1=CC=C(C=C1)C(=N)C1=CC=C(C=C1)N(C)C,"InChI=1S/C17H21N3.ClH/c1-19(2)15-9-5-13(6-10-15)17(18)14-7-11-16(12-8-14)20(3)4;/h5-12,18H,1-4H3;1H",C17H22ClN3,303.83,303.150225,94,170,86,5,1,187/513,36.0,513
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4047381,AVE8923,NOCAS_47381,XRGUAUFOUNIQRI-UHFFFAOYSA-N,{4-[5-(Aminomethyl)-2-fluorophenyl]piperidin-1-yl}(4-bromo-3-methyl-5-propoxythiophen-2-yl)methanone--hydrogen chloride (1/1),Cl.CCCOC1=C(Br)C(C)=C(S1)C(=O)N1CCC(CC1)C1=CC(CN)=CC=C1F,"InChI=1S/C21H26BrFN2O2S.ClH/c1-3-10-27-21-18(22)13(2)19(28-21)20(26)25-8-6-15(7-9-25)16-11-14(12-24)4-5-17(16)23;/h4-5,11,15H,3,6-10,12,24H2,1-2H3;1H",C21H27BrClFN2O2S,505.87,504.064918,25,,9,,2,363/962,38.0,962
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9033058,"4-Amino-1,2,4-triazole",584-13-4,FMCUPJKTGNBGEC-UHFFFAOYSA-N,"4H-1,2,4-Triazol-4-amine",NN1C=NN=C1,"InChI=1S/C2H4N4/c3-6-1-4-5-2-6/h1-2H,3H2",C2H4N4,84.082,84.043596,77,5,152,,1,10/868,1.0,868
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4022442,Bisphenol B,77-40-7,HTVITOHKHWFJKO-UHFFFAOYSA-N,"4,4'-(Butane-2,2-diyl)diphenol",CCC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,"InChI=1S/C16H18O2/c1-3-16(2,12-4-8-14(17)9-5-12)13-6-10-15(18)11-7-13/h4-11,17-18H,3H2,1-2H3",C16H18O2,242.318,242.130680,107,17,108,,1,284/991,29.0,991
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7034252,Tepraloxydim,149979-41-9,IOYNQIMAUDJVEI-ZFNPBRLTSA-N,2-(N-{[(2E)-3-Chloroprop-2-en-1-yl]oxy}propanimidoyl)-3-hydroxy-5-(oxan-4-yl)cyclohex-2-en-1-one,CCC(=NOC\C=C\Cl)C1=C(O)CC(CC1=O)C1CCOCC1,"InChI=1/C17H24ClNO4/c1-2-14(19-23-7-3-6-18)17-15(20)10-13(11-16(17)21)12-4-8-22-9-5-12/h3,6,12-13,20H,2,4-5,7-11H2,1H3/b6-3+,19-14?",C17H24ClNO4,341.83,341.139386,107,,9,,1,12/950,1.0,950
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0042371,Sarin,107-44-8,DYAHQFWOVKZOOW-UHFFFAOYSA-N,Propan-2-yl methylphosphonofluoridate,CC(C)OP(C)(F)=O,"InChI=1S/C4H10FO2P/c1-4(2)7-8(3,5)6/h4H,1-3H3",C4H10FO2P,140.094,140.040245,94,824,59,1,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020426,"1-Amino-2,6-dichloro-4-nitrobenzene",99-30-9,BIXZHMJUSMUDOQ-UHFFFAOYSA-N,"2,6-Dichloro-4-nitroaniline",NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O,"InChI=1S/C6H4Cl2N2O2/c7-4-1-3(10(11)12)2-5(8)6(4)9/h1-2H,9H2",C6H4Cl2N2O2,207.01,205.964983,192,30,185,1,1,237/1077,22.0,1077
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8034586,Etoxazole,153233-91-1,IXSZQYVWNJNRAL-UHFFFAOYSA-N,"4-(4-tert-Butyl-2-ethoxyphenyl)-2-(2,6-difluorophenyl)-4,5-dihydro-1,3-oxazole",CCOC1=C(C=CC(=C1)C(C)(C)C)C1COC(=N1)C1=C(F)C=CC=C1F,"InChI=1/C21H23F2NO2/c1-5-25-18-11-13(21(2,3)4)9-10-14(18)17-12-26-20(24-17)19-15(22)7-6-8-16(19)23/h6-11,17H,5,12H2,1-4H3",C21H23F2NO2,359.417,359.169685,140,,101,,1,242/994,24.0,994
